"transcriptID","geneID","feature","id","fc","pval","qval"
"gene-PA5228",".","transcript","5389",0.724110355092639,0.877272248330916,0.978506646744383
"gene-PA4573",".","transcript","4698",3.77794273074131,0.877477108143048,0.978506646744383
"gene-PA3715",".","transcript","3810",1.56486888732012,0.877694967730995,0.978506646744383
"gene-PA3147","wbpJ","transcript","3226",2.66806076057423,0.877697414243168,0.978506646744383
"gene-PA3764",".","transcript","3860",0.837364922338643,0.877890316127134,0.978506646744383
"rna-PA4937.1",".","transcript","5091",0.224717971995944,0.878059518568028,0.978506646744383
"gene-PA3808",".","transcript","3904",1.87028502196967,0.878830962047506,0.978950952801051
"gene-PA5346",".","transcript","5509",1.91880615601566,0.87883743293296,0.978950952801051
"gene-PA0095",".","transcript","99",10.4073229128945,0.879250045864774,0.979199306902465
"gene-PA5206","argE","transcript","5366",0.00467134867863286,0.87965604876679,0.979423814729286
"gene-PA0908",".","transcript","930",18.6685003251979,0.879831038681857,0.979423814729286
"gene-PA2428",".","transcript","2482",1.89551939050547,0.880081269117571,0.97942513594088
"gene-PA4104",".","transcript","4202",4.48017725664349,0.880365514305515,0.97942513594088
"gene-PA5350","rubA2","transcript","5513",3.24326136749793,0.880401327891075,0.97942513594088
"gene-PA0852","cbpD","transcript","869",3.71686075394787,0.881219913937896,0.979842810061975
"gene-PA0147",".","transcript","151",5.67158463933626,0.881261831168545,0.979842810061975
"gene-PA5471",".","transcript","5640",2.952610741271,0.881352167862628,0.979842810061975
"gene-PA2858",".","transcript","2923",0.85628012339014,0.882128909502635,0.979842810061975
"gene-PA1963",".","transcript","2008",3.35981452153427,0.882250494396184,0.979842810061975
"gene-PA2492","mexT","transcript","2543",3.02582080268011,0.882307860839455,0.979842810061975
"gene-PA1536",".","transcript","1569",0.501413826831068,0.882431511634119,0.979842810061975
"gene-PA3595",".","transcript","3688",0.386500023431046,0.882449509728651,0.979842810061975
"gene-PA3704","wspE","transcript","3799",2.33895838667407,0.882685964315984,0.979842810061975
"gene-PA1220",".","transcript","1249",0.0903383909019343,0.882744347979725,0.979842810061975
"gene-PA2669",".","transcript","2724",0.235142585198963,0.882879579380596,0.979842810061975
"gene-PA2870",".","transcript","2935",0.51467588095005,0.883332053737081,0.979842810061975
"gene-PA0639",".","transcript","646",4.34238580948569,0.883740120183888,0.979842810061975
"gene-PA0120",".","transcript","124",0.665081829456585,0.88374762044302,0.979842810061975
"gene-PA3047",".","transcript","3116",2.00434301343351,0.884002557360121,0.979842810061975
"gene-PA2063",".","transcript","2108",8.52870269343159,0.884002718809228,0.979842810061975
"gene-PA0843","plcR","transcript","859",2.72064034012934,0.884003062031508,0.979842810061975
"gene-PA1906",".","transcript","1953",13.1533870014881,0.884216520416556,0.979869048059815
"gene-PA4145",".","transcript","4244",0.763001956935889,0.885156492615892,0.980620786838287
"gene-PA2637","nuoA","transcript","2693",1.53752255200484,0.885274740936133,0.980620786838287
"gene-PA0305",".","transcript","309",0.432334510619783,0.886308042286198,0.980833731249444
"gene-PA3972",".","transcript","4072",8.45271380495893,0.886373563769558,0.980833731249444
"gene-PA5019",".","transcript","5176",0.291659842519079,0.886403869737347,0.980833731249444
"gene-PA0912",".","transcript","934",5.7060353746946,0.886410729801244,0.980833731249444
"gene-PA5226",".","transcript","5386",3.06650395309889,0.886416848733277,0.980833731249444
"gene-PA3116",".","transcript","3191",4.29810327999338,0.88692694068721,0.980984177228961
"gene-PA4416","murF","transcript","4535",0.607809662136579,0.887109108920392,0.980984177228961
"gene-PA2507","catA","transcript","2558",0.107611558430524,0.887122820740271,0.980984177228961
"gene-PA0826",".","transcript","840",0.328524673016527,0.887392360427909,0.98104257675238
"gene-PA2572",".","transcript","2625",0.0347004257782365,0.887555660664414,0.98104257675238
"gene-PA4385","groEL","transcript","4503",2.09748200952403,0.887819357886063,0.981124003588558
"gene-PA1616",".","transcript","1652",0.00807262303984153,0.888136894134332,0.981264880037569
"gene-PA4736",".","transcript","4886",4.54869115840041,0.888444806307743,0.981395065247514
"gene-PA0378",".","transcript","383",1.34045134262936,0.889418903054913,0.982216442077275
"gene-PA3586",".","transcript","3679",1.47563286327608,0.889568871422301,0.982216442077275
"gene-PA2988",".","transcript","3056",0.358852091878149,0.890136711099908,0.982441500545696
"gene-PA3197",".","transcript","3275",1.78468119951691,0.890254284286099,0.982441500545696
"gene-PA5307",".","transcript","5469",1.32188911517299,0.890343556276062,0.982441500545696
"gene-PA4690",".","transcript","4828",1.6679714741865,0.891042612328821,0.983002779370449
"gene-PA3588",".","transcript","3681",0.550214680080304,0.891373715405799,0.983157977492019
"gene-PA3944",".","transcript","4043",0.693049684945791,0.892411506972894,0.984092398654646
"gene-PA3497",".","transcript","3590",26.4285658713871,0.893357231453684,0.984386479143548
"gene-PA2756",".","transcript","2815",0.508335380508244,0.893441597756785,0.984386479143548
"gene-PA4388",".","transcript","4506",0.623061809259046,0.893564042485827,0.984386479143548
"gene-PA4060",".","transcript","4158",0.322176071270203,0.893736683883517,0.984386479143548
"gene-PA4236","katA","transcript","4337",14.3102461903449,0.893809140083519,0.984386479143548
"gene-PA5271",".","transcript","5433",0.189969938480248,0.893822160415447,0.984386479143548
"gene-PA1500",".","transcript","1532",0.129671927654293,0.894319817757785,0.984577335113668
"gene-PA4162",".","transcript","4262",0.752850942036052,0.894376854867926,0.984577335113668
"gene-PA0477",".","transcript","483",5.9263963603512,0.895078380857008,0.984595439587362
"gene-PA1327",".","transcript","1357",0.278345157431362,0.89538854591879,0.984595439587362
"gene-PA4538","ndh","transcript","4660",0.284509743945279,0.895548137856915,0.984595439587362
"gene-PA3274",".","transcript","3353",8.55666970778266,0.895886968845045,0.984595439587362
"gene-PA1305",".","transcript","1334",2.65222865743983,0.895910161733028,0.984595439587362
"gene-PA2604",".","transcript","2660",1.52785806705647,0.895933006412532,0.984595439587362
"gene-PA0003","recF","transcript","3",0.522999011489226,0.896074241314477,0.984595439587362
"gene-PA0443",".","transcript","448",0.509538657915981,0.89624693556926,0.984595439587362
"gene-PA4731","panD","transcript","4881",0.597743383431008,0.896538591943824,0.984595439587362
"gene-PA3058","pelG","transcript","3128",7.44617073727451,0.896744299367831,0.984595439587362
"gene-PA2206",".","transcript","2254",5.414034085472,0.896749304867451,0.984595439587362
"gene-PA5434","mtr","transcript","5602",0.437060877264958,0.896755664284784,0.984595439587362
"gene-PA2210",".","transcript","2258",0.0791484580692751,0.896872429281302,0.984595439587362
"gene-PA2371",".","transcript","2421",0.24535484108415,0.897502944129202,0.984896406448784
"gene-PA2107",".","transcript","2152",0.603540478827416,0.897555126964835,0.984896406448784
"gene-PA0646",".","transcript","652",1.95245944119981,0.897718862821611,0.984896406448784
"gene-PA3862","dauB","transcript","3958",0.562634121819486,0.898402101158285,0.985387530075424
"gene-PA1464",".","transcript","1495",2.3137881870942,0.899039430222546,0.985387530075424
"gene-PA5194",".","transcript","5354",4.7395539888965,0.899058392840262,0.985387530075424
"gene-PA1117",".","transcript","1146",0.587944968336461,0.89906463339011,0.985387530075424
"gene-PA3796",".","transcript","3892",0.502857318744092,0.89912079298573,0.985387530075424
"gene-PA0707","toxR","transcript","720",0.264738885443452,0.899333382011311,0.985411343659677
"gene-PA0944","purN","transcript","967",0.156468346889439,0.899613905707827,0.985509568251541
"gene-PA3683",".","transcript","3778",2.11561580913258,0.899949430693062,0.985528510930319
"gene-PA3943",".","transcript","4042",1.15055487448819,0.900379443088551,0.985528510930319
"gene-PA1004","nadA","transcript","1027",5.31090826566443,0.900394310886459,0.985528510930319
"gene-PA4593",".","transcript","4719",0.622548684636642,0.900394729044802,0.985528510930319
"gene-PA4390",".","transcript","4508",0.196568690212191,0.901114606815041,0.986001440827975
"gene-PA4132",".","transcript","4231",0.483963738523244,0.901208754458109,0.986001440827975
"gene-PA5066","hisI","transcript","5223",1.23415780559207,0.901874322692778,0.98647184404213
"gene-PA4171",".","transcript","4271",0.43916403424535,0.902020835894421,0.98647184404213
"gene-PA1032","quiP","transcript","1057",2.19933182462885,0.902628035808763,0.986712045492532
"gene-PA2600",".","transcript","2655",4.3562711276487,0.902693524030476,0.986712045492532
"gene-PA3398",".","transcript","3482",0.501874484319809,0.902837996651354,0.986712045492532
"gene-PA0578",".","transcript","586",5.25590131804946,0.903142756618217,0.986712045492532
"gene-PA0949","wrbA","transcript","972",0.622780258009657,0.903196034669322,0.986712045492532
"gene-PA2103",".","transcript","2148",0.242926602106852,0.903413471889866,0.986740798681484
"gene-PA3718",".","transcript","3813",0.110161365720491,0.904171941216635,0.986931837691571
"gene-PA1274",".","transcript","1303",2.41669907199153,0.904512469586821,0.986931837691571
"gene-PA5498",".","transcript","5666",0.310643845546851,0.904769707740023,0.986931837691571
"gene-PA0830",".","transcript","845",14.8970922183235,0.904912149260648,0.986931837691571
"gene-PA1263",".","transcript","1292",4.06275223522303,0.905010914931266,0.986931837691571
"gene-PA1287",".","transcript","1316",1.81497345141674,0.905048322544222,0.986931837691571
"gene-PA3699",".","transcript","3794",0.63124394113067,0.905109428663198,0.986931837691571
"gene-PA3315",".","transcript","3397",0.184695036645116,0.905307028553452,0.986931837691571
"gene-PA3863","dauA","transcript","3959",0.512346907865815,0.905459591788053,0.986931837691571
"gene-PA2691",".","transcript","2746",0.592070224469251,0.90549992545903,0.986931837691571
"gene-PA2799",".","transcript","2860",0.411330541914737,0.905956820118896,0.98708782481299
"gene-PA4681",".","transcript","4817",0.136621162306959,0.906025411928871,0.98708782481299
"gene-PA0716",".","transcript","730",1.63449139783194,0.906678962442155,0.987304943404635
"gene-PA2410",".","transcript","2464",0.0500330740856854,0.906717887462645,0.987304943404635
"gene-PA2281",".","transcript","2328",3.90790227160209,0.906798381101061,0.987304943404635
"gene-PA3041",".","transcript","3110",1.83258003449329,0.90727918045674,0.987620157853289
"gene-PA0142",".","transcript","146",2.92147929147949,0.907901931556866,0.987803698488471
"gene-PA4928",".","transcript","5081",3.64666009099616,0.908329444989093,0.987803698488471
"gene-PA2218",".","transcript","2266",3.10439488338114,0.908417518735058,0.987803698488471
"gene-PA3170",".","transcript","3248",1.36154599813416,0.908503459094256,0.987803698488471
"gene-PA1768",".","transcript","1805",0.639793694263689,0.908844048673421,0.987803698488471
"gene-PA2283",".","transcript","2330",0.234481035143944,0.908886133201089,0.987803698488471
"gene-PA1975",".","transcript","2020",0.360572818976853,0.909123990189239,0.987803698488471
"gene-PA3266","capB","transcript","3345",0.284977558077318,0.909465271697351,0.987803698488471
"gene-PA4001","sltB1","transcript","4100",0.0920724643552252,0.909867238059045,0.987803698488471
"gene-PA0013",".","transcript","13",4.73861013531877,0.909955021156566,0.987803698488471
"gene-PA4091","hpaA","transcript","4189",2.8237202436827,0.910002868167543,0.987803698488471
"gene-PA2732",".","transcript","2784",1.53486116110009,0.910018351291716,0.987803698488471
"gene-PA4113",".","transcript","4212",4.42538015490525,0.910108545182066,0.987803698488471
"gene-PA1146",".","transcript","1174",0.129894096242829,0.910126320687519,0.987803698488471
"gene-PA0967","ruvB","transcript","991",0.923862031271642,0.910757622076624,0.988213367987131
"gene-PA4895",".","transcript","5048",0.271444400295298,0.910957318315007,0.988213367987131
"gene-PA1831",".","transcript","1876",0.523863470140725,0.911077984043917,0.988213367987131
"rna-PA3262.1",".","transcript","3340",2.88648011837083,0.911893697698947,0.988375980994431
"gene-PA3127",".","transcript","3202",0.418596407454102,0.911918307067422,0.988375980994431
"gene-PA2175",".","transcript","2222",2.80046742567463,0.91193987083574,0.988375980994431
"gene-PA0861",".","transcript","878",0.650298862485751,0.912079115290054,0.988375980994431
"gene-PA2489",".","transcript","2540",0.460427210910301,0.912185076397146,0.988375980994431
"gene-PA0320",".","transcript","325",0.350287675067848,0.912885555808615,0.988883533878221
"gene-PA4551","pilV","transcript","4676",0.178718606117666,0.913091299450867,0.988883533878221
"gene-PA2650",".","transcript","2706",1.7180237682624,0.913268545653217,0.988883533878221
"gene-PA0343",".","transcript","348",1.82401313107035,0.913419634527452,0.988883533878221
"gene-PA0019","def","transcript","19",0.816926176691928,0.914528262720107,0.989669561940997
"gene-PA2026",".","transcript","2072",6.65877628754815,0.914675973354143,0.989669561940997
"gene-PA0366",".","transcript","371",0.395690338802469,0.914871484230502,0.989669561940997
"MSTRG.3476.1",".","transcript","4247",0.447263382445459,0.915699595868381,0.989669561940997
"gene-PA2936",".","transcript","3001",0.207112733481974,0.915714039426172,0.989669561940997
"gene-PA0813",".","transcript","828",2.6654491762756,0.915792227346512,0.989669561940997
"gene-PA5465",".","transcript","5634",0.569053879366424,0.915815433218279,0.989669561940997
"gene-PA0520","nirQ","transcript","526",7.13255217015695,0.915888299793963,0.989669561940997
"gene-PA1000","pqsE","transcript","1023",0.173679224844831,0.91593647971799,0.989669561940997
"gene-PA5293",".","transcript","5455",0.885107739155733,0.91633894651939,0.989669561940997
"MSTRG.556.1",".","transcript","675",0.172789976470702,0.91643099817358,0.989669561940997
"gene-PA3981",".","transcript","4081",0.354771072330394,0.916445898826246,0.989669561940997
"gene-PA4529","coaE","transcript","4651",2.44128751767223,0.916828621325298,0.989736097137047
"gene-PA2818","arr","transcript","2879",0.379427839718014,0.91689090695458,0.989736097137047
"gene-PA2140",".","transcript","2185",0.10130027514219,0.917555698466265,0.990115238023067
"gene-PA2156",".","transcript","2202",0.505064159447176,0.917625685442645,0.990115238023067
"gene-PA1815","rnhA","transcript","1860",2.55890952219057,0.91806861249695,0.990386177668566
"gene-PA0414","chpB","transcript","419",1.31627353198853,0.918293497465409,0.990421835682872
"gene-PA0499",".","transcript","505",0.298371129562741,0.918563176486894,0.990479085442001
"gene-PA5089",".","transcript","5245",1.66659585598775,0.919648801778919,0.990479085442001
"gene-PA2047",".","transcript","2092",0.63256737085331,0.919764242030218,0.990479085442001
"gene-PA0419",".","transcript","424",3.42709635380988,0.919783077233601,0.990479085442001
"gene-PA0805",".","transcript","820",1.30163902393194,0.919793925525653,0.990479085442001
"gene-PA0371",".","transcript","376",2.38046715517617,0.919810504135433,0.990479085442001
"gene-PA2184",".","transcript","2231",0.128237934249071,0.919882973629688,0.990479085442001
"gene-PA1931",".","transcript","1978",0.474266858868452,0.919998366947215,0.990479085442001
"gene-PA1452","flhA","transcript","1482",0.592994372120132,0.920073153937601,0.990479085442001
"gene-PA4167",".","transcript","4267",0.513929805945741,0.920558739305063,0.990511172924111
"gene-PA1107",".","transcript","1133",0.38837120134486,0.920650034069611,0.990511172924111
"rna-PA4541.1",".","transcript","4664",0.272873856244194,0.920678504525045,0.990511172924111
"gene-PA0352",".","transcript","357",4.72307932171142,0.922377309418873,0.991775302042844
"gene-PA1298",".","transcript","1327",1.311992959602,0.922558197696556,0.991775302042844
"gene-PA2149",".","transcript","2195",0.11722003364419,0.922655647073775,0.991775302042844
"gene-PA3265",".","transcript","3344",2.4070580017619,0.92274098419807,0.991775302042844
"gene-PA4735",".","transcript","4885",0.499152186266214,0.922813974629832,0.991775302042844
"gene-PA2532","tpx","transcript","2583",0.663648184016813,0.923517652739475,0.992325003349409
"gene-PA2902",".","transcript","2967",0.218411855607802,0.924070262096556,0.992452204322477
"gene-PA2548",".","transcript","2599",1.44852271125471,0.924130691982745,0.992452204322477
"rna-PA0922.1",".","transcript","945",0.329957713725123,0.924376612082048,0.992452204322477
"gene-PA5444",".","transcript","5613",1.83434199730455,0.924696335351739,0.992452204322477
"rna-PA2819.1",".","transcript","2880",5.50414060037123,0.924847534891261,0.992452204322477
"gene-PA2754a",".","transcript","2812",0.41389561916827,0.924855836896771,0.992452204322477
"rna-PA4704.2","prrF2","transcript","4850",0.293892122444337,0.925542204003003,0.992452204322477
"gene-PA0270",".","transcript","274",4.07631688518293,0.926257108876195,0.992452204322477
"gene-PA4667",".","transcript","4801",1.65226284296647,0.926648672561081,0.992452204322477
"gene-PA4987",".","transcript","5144",1.70597202347254,0.92669027252947,0.992452204322477
"gene-PA2726",".","transcript","2781",1.76259677600002,0.927012559501785,0.992452204322477
"gene-PA3151","hisF2","transcript","3230",1.46089545314061,0.927036827077418,0.992452204322477
"gene-PA0148",".","transcript","152",1.95189392400242,0.927058386747325,0.992452204322477
"gene-PA4124","hpcB","transcript","4223",2.62844034982884,0.927067109350232,0.992452204322477
"gene-PA3359",".","transcript","3441",0.720826898588318,0.927081975819601,0.992452204322477
"gene-PA1525","alkB2","transcript","1557",0.222599264807213,0.927332767551498,0.992452204322477
"gene-PA3986",".","transcript","4086",0.480857809355526,0.927995062565327,0.992452204322477
"gene-PA0762","algU","transcript","776",0.867518472945433,0.928042550754758,0.992452204322477
"gene-PA2232","pslB","transcript","2280",0.497290023620643,0.928155685968078,0.992452204322477
"gene-PA5317",".","transcript","5480",0.361403076318588,0.928163886618195,0.992452204322477
"gene-PA3840",".","transcript","3937",0.580959454055582,0.928476044907511,0.992452204322477
"gene-PA4618",".","transcript","4744",0.686366127540144,0.928504067714138,0.992452204322477
"gene-PA3680",".","transcript","3775",0.37749224750873,0.928524055868745,0.992452204322477
"gene-PA5388",".","transcript","5556",2.29558070351616,0.928603366383841,0.992452204322477
"gene-PA3489",".","transcript","3582",4.1521592779272,0.928666352374747,0.992452204322477
"gene-PA4409","ftsQ","transcript","4528",1.0684438595046,0.9288505309783,0.992452204322477
"gene-PA0598",".","transcript","606",2.13595037645456,0.929174580397602,0.992452204322477
"gene-PA3258",".","transcript","3335",1.29491145245277,0.929234414611356,0.992452204322477
"gene-PA1652",".","transcript","1689",2.00719785980504,0.929297816943,0.992452204322477
"gene-PA0392",".","transcript","397",0.782681363492417,0.929574234226718,0.992452204322477
"gene-PA1016",".","transcript","1040",0.460363651039855,0.929594975809316,0.992452204322477
"gene-PA4929",".","transcript","5082",1.46837651575689,0.930030243841546,0.992562236162933
"gene-PA1209",".","transcript","1238",1.40746928919873,0.930123567940849,0.992562236162933
"gene-PA3303",".","transcript","3382",0.426047936239319,0.930290367806951,0.992562236162933
"gene-PA5241","ppx","transcript","5402",0.831855141222394,0.930597604706661,0.992562236162933
"gene-PA2444","glyA2","transcript","2498",2.22063076048382,0.930829204914189,0.992562236162933
"gene-PA3904",".","transcript","4002",1.62321052221795,0.931358969019045,0.992562236162933
"gene-PA4766",".","transcript","4919",0.746718672946735,0.931427570467253,0.992562236162933
"gene-PA1363",".","transcript","1393",2.90656179734135,0.931484325773674,0.992562236162933
"gene-PA4192",".","transcript","4292",0.564190118921256,0.931603511105364,0.992562236162933
"gene-PA1473",".","transcript","1504",1.61257459138692,0.931620491273595,0.992562236162933
"gene-PA4519","speC","transcript","4640",0.368299314950978,0.932327426839724,0.993086567823201
"gene-PA0017",".","transcript","17",1.12762571858768,0.932497323417951,0.993086567823201
"gene-PA4308",".","transcript","4423",1.64289558274859,0.933378097214095,0.993645830008269
"gene-PA2095",".","transcript","2140",2.32800683730821,0.933489547507258,0.993645830008269
"gene-PA0436",".","transcript","441",0.457453816319087,0.933599829821831,0.993645830008269
"gene-PA4541",".","transcript","4663",1.2289349234075,0.934572038950881,0.993944222604159
"gene-PA3314",".","transcript","3396",0.661833233517066,0.934724235650388,0.993944222604159
"gene-PA2800",".","transcript","2861",1.33745599539155,0.934729879891853,0.993944222604159
"gene-PA4405",".","transcript","4523",0.544876823662225,0.934947521206526,0.993944222604159
"gene-PA2748",".","transcript","2804",1.47020323004898,0.935331394458633,0.993944222604159
"rna-PA4802.1",".","transcript","4956",0.777708236460061,0.935441675007933,0.993944222604159
"gene-PA1037",".","transcript","1062",2.02284692624576,0.935724810721737,0.993944222604159
"gene-PA3066",".","transcript","3137",1.4660690661039,0.935869443864558,0.993944222604159
"gene-PA1399",".","transcript","1429",2.09850913627756,0.936007214858376,0.993944222604159
"gene-PA2716",".","transcript","2771",0.415465086905575,0.936070314023527,0.993944222604159
"gene-PA2631",".","transcript","2687",29.8065505941778,0.936321275911146,0.993944222604159
"gene-PA2191","exoY","transcript","2237",0.242062907904581,0.936466907594541,0.993944222604159
"gene-PA5286",".","transcript","5448",6.10580204432023,0.936582301297763,0.993944222604159
"gene-PA5285",".","transcript","5447",3.27764011416951,0.936673229014593,0.993944222604159
"gene-PA1137",".","transcript","1165",20.9128227453639,0.936767884406709,0.993944222604159
"gene-PA1202",".","transcript","1231",0.279018880398178,0.937002493715653,0.993988879197435
"gene-PA2883",".","transcript","2948",2.0516720695436,0.937720656640191,0.994152589875754
"gene-PA4302","tadA","transcript","4415",0.788751514705551,0.937830153076885,0.994152589875754
"gene-PA1241",".","transcript","1270",3.02204178496283,0.937886002443465,0.994152589875754
"gene-PA5165",".","transcript","5323",1.05848010207015,0.938028106363559,0.994152589875754
"gene-PA4668",".","transcript","4802",1.20175533939793,0.938135762333328,0.994152589875754
"gene-PA5491",".","transcript","5659",2.24431955636639,0.938481876681334,0.994152589875754
"gene-PA0894",".","transcript","912",0.612951969837737,0.939047184027524,0.994152589875754
"gene-PA0471",".","transcript","477",0.31375204896937,0.939478333588469,0.994152589875754
"gene-PA4207","mexI","transcript","4307",0.484547869010798,0.939625172970458,0.994152589875754
"gene-PA0570",".","transcript","577",0.820982633289359,0.939711608045683,0.994152589875754
"gene-PA3933",".","transcript","4032",0.573978897468539,0.9397810359658,0.994152589875754
"gene-PA4811","fdnH","transcript","4965",0.497637040777587,0.939834518873192,0.994152589875754
"gene-PA0062",".","transcript","64",2.10207632378158,0.94005065743842,0.994152589875754
"gene-PA0277",".","transcript","281",1.81884455565203,0.940390558255541,0.994152589875754
"gene-PA1853",".","transcript","1899",3.31830116357081,0.940464096450746,0.994152589875754
"gene-PA1407",".","transcript","1437",0.482551850502401,0.940532777106446,0.994152589875754
"gene-PA0834",".","transcript","849",0.348877090246032,0.94056600385183,0.994152589875754
"gene-PA4900",".","transcript","5053",2.57544810331037,0.940622777753836,0.994152589875754
"gene-PA0688",".","transcript","700",1.36455581121714,0.941080905655323,0.994300511980321
"gene-PA5349",".","transcript","5512",1.2682398536376,0.941711808743025,0.994300511980321
"gene-PA0889","aotQ","transcript","907",0.357634588643802,0.941759858291454,0.994300511980321
"gene-PA3228",".","transcript","3305",1.20329685070772,0.942149692983378,0.994300511980321
"gene-PA5211",".","transcript","5371",0.582204381726925,0.942272407012609,0.994300511980321
"gene-PA1139",".","transcript","1167",1.52270265599908,0.942288169191273,0.994300511980321
"gene-PA1373","fabF2","transcript","1403",1.2643033016618,0.942505178407263,0.994300511980321
"gene-PA4039",".","transcript","4139",0.849349923032952,0.942508418854868,0.994300511980321
"gene-PA3368",".","transcript","3452",0.38595936789771,0.942690627302859,0.994300511980321
"gene-PA1289",".","transcript","1318",1.75334862998688,0.942888189686598,0.994300511980321
"gene-PA4487",".","transcript","4608",0.523512768206705,0.943039674671261,0.994300511980321
"gene-PA1812","mltD","transcript","1857",1.51594242689288,0.943324941362982,0.994300511980321
"gene-PA3321",".","transcript","3403",0.765661590931495,0.943375988610296,0.994300511980321
"rna-PA4937.2",".","transcript","5092",0.427281238532193,0.943458882082431,0.994300511980321
"gene-PA2540",".","transcript","2591",0.640421617634933,0.944231468989533,0.99471202350298
"gene-PA3970","amn","transcript","4070",0.475599042399056,0.944234675031591,0.99471202350298
"gene-PA5525",".","transcript","5693",0.852603318295841,0.944491895920549,0.994780020121949
"rna-PA4277.3",".","transcript","4384",0.353219030470009,0.944715462541924,0.994812550092587
"gene-PA4601","morA","transcript","4727",1.0682083790898,0.945150730087392,0.994876765615918
"gene-PA4233",".","transcript","4334",0.532401050841224,0.945322302355096,0.994876765615918
"gene-PA5447","wbpZ","transcript","5616",1.56046803314469,0.945354524910264,0.994876765615918
"gene-PA4779",".","transcript","4932",0.459018879361741,0.946648332448828,0.995884363610165
"gene-PA0306",".","transcript","310",3.0858729937609,0.946707333566987,0.995884363610165
"gene-PA5017",".","transcript","5174",0.548793765631237,0.946890633539086,0.995884363610165
"MSTRG.2869.2",".","transcript","3520",1.78632356860537,0.947893101991049,0.996311753169398
"rna-PA4746.2",".","transcript","4898",0.640557049752223,0.948019276391732,0.996311753169398
"gene-PA3928",".","transcript","4027",0.40177691303394,0.948199301721989,0.996311753169398
"gene-PA5204","argA","transcript","5364",0.4852710549034,0.948215694943131,0.996311753169398
"gene-PA2052","cynS","transcript","2097",0.324031822178506,0.948343549423567,0.996311753169398
"gene-PA4323",".","transcript","4440",1.70147139973482,0.948454826036722,0.996311753169398
"gene-PA1306",".","transcript","1335",1.37220853207021,0.94879911729399,0.996470675872431
"rna-PA3094.1",".","transcript","3166",0.53282006809891,0.949190799544988,0.996679295922468
"gene-PA0058",".","transcript","60",0.428193016030498,0.949939439967563,0.997262571889493
"gene-PA2159",".","transcript","2205",0.201247736333751,0.950918938110257,0.997493868875463
"gene-PA3284",".","transcript","3363",1.70208227503342,0.950987896378729,0.997493868875463
"gene-PA1163","ndvB","transcript","1191",0.60514724957188,0.95102630904949,0.997493868875463
"gene-PA0533",".","transcript","540",0.644136960518256,0.95107261474406,0.997493868875463
"gene-PA4401",".","transcript","4519",0.606303656235702,0.951170934701797,0.997493868875463
"gene-PA0735",".","transcript","749",1.34640968927875,0.951485965280914,0.997493868875463
"gene-PA4438",".","transcript","4558",2.58383234767863,0.951512164286588,0.997493868875463
"gene-PA2124",".","transcript","2170",1.25191104157573,0.951785631628205,0.99757799758352
"gene-PA2534",".","transcript","2585",1.34449422673692,0.952656140990186,0.997971428816549
"gene-PA5288","glnK","transcript","5450",1.31666427111315,0.952853953678723,0.997971428816549
"gene-PA0925",".","transcript","948",0.712017147119337,0.95310969776688,0.997971428816549
"gene-PA0497",".","transcript","503",0.790833131022093,0.953170160808276,0.997971428816549
"gene-PA3152","hisH2","transcript","3231",0.702970381711069,0.953467207909424,0.997971428816549
"gene-PA1014",".","transcript","1038",1.79757728028636,0.953755771601825,0.997971428816549
"rna-PA3133.4",".","transcript","3212",2.73724004873075,0.954116941312738,0.997971428816549
"gene-PA1706","pcrV","transcript","1743",1.47785946567824,0.954191876816539,0.997971428816549
"gene-PA0607","rpe","transcript","615",0.707924760540162,0.954395413036385,0.997971428816549
"gene-PA2865",".","transcript","2930",2.02520160111246,0.954421717613349,0.997971428816549
"gene-PA2358",".","transcript","2408",0.544260094855688,0.954987383653896,0.997971428816549
"gene-PA4944","hfq","transcript","5099",1.32388623457985,0.955146381087828,0.997971428816549
"gene-PA1996","ppiC1","transcript","2041",0.765825173337092,0.955222426218709,0.997971428816549
"gene-PA4921",".","transcript","5074",0.540119532097878,0.955223077639745,0.997971428816549
"gene-PA0808",".","transcript","823",2.31528165836788,0.955843664440878,0.997971428816549
"gene-PA1408",".","transcript","1438",0.639593077587411,0.955956708173717,0.997971428816549
"MSTRG.1017.1",".","transcript","1222",0.799757309117496,0.956260572230594,0.997971428816549
"gene-PA1887",".","transcript","1934",0.692064598647391,0.956280461340669,0.997971428816549
"gene-PA1102","fliG","transcript","1128",1.19965631677078,0.956358550791639,0.997971428816549
"gene-PA1712","exsB","transcript","1749",0.406790643990839,0.95646820694968,0.997971428816549
"gene-PA1510",".","transcript","1542",1.89214187852961,0.956671322222763,0.997971428816549
"gene-PA4352",".","transcript","4469",0.0403493887404029,0.957043889580114,0.997971428816549
"gene-PA5561","atpI","transcript","5728",2.34904143920416,0.957175887357789,0.997971428816549
"gene-PA2577",".","transcript","2630",1.95579513059033,0.957183879011869,0.997971428816549
"gene-PA3125",".","transcript","3200",0.752268708180415,0.957294364698547,0.997971428816549
"gene-PA0229","pcaT","transcript","233",0.499456627027837,0.957315497849955,0.997971428816549
"gene-PA5333",".","transcript","5496",0.798686609835692,0.95737991224644,0.997971428816549
"rna-PA5369.3",".","transcript","5535",2.31271496392804,0.95771909335004,0.998123471733196
"gene-PA2805",".","transcript","2866",2.22901960078357,0.958305644479681,0.998228459969344
"gene-PA0661",".","transcript","667",1.26634178412562,0.95845680269803,0.998228459969344
